carat,cut,color,clarity,depth_prcnt,table_prcnt,length,price
0.34,2,1,7,62.3,57.0,4.44,835
0.38,2,5,7,62.0,55.0,4.65,836
0.41,1,3,2,64.3,54.0,4.72,836
0.41,2,3,3,61.0,57.0,4.82,836
0.41,3,4,3,62.2,56.0,4.8,836
0.3,4,1,7,60.0,55.0,4.36,837
0.32,2,2,7,60.8,58.0,4.39,837
0.32,2,1,7,60.9,55.0,4.41,837
0.32,2,1,7,60.8,56.0,4.43,837
0.3,2,1,7,61.1,55.0,4.34,837
0.3,2,1,7,61.4,55.0,4.32,837
0.3,2,1,7,61.1,57.0,4.34,837
0.3,2,1,7,61.3,54.0,4.34,837
0.31,2,5,1,62.2,54.0,4.39,837
0.31,2,5,1,61.3,57.0,4.4,837
0.31,3,1,7,60.5,57.0,4.41,837
0.4,4,1,2,62.2,54.4,4.72,837
0.31,2,1,7,61.6,56.0,4.35,837
0.43,4,5,7,60.5,59.0,4.86,838
0.41,4,0,2,63.0,59.0,4.73,838
0.33,4,4,1,61.2,56.0,4.46,838
0.34,2,1,7,61.8,56.0,4.48,838
0.34,2,1,7,60.8,58.0,4.51,838
0.34,2,1,7,60.9,56.0,4.52,838
0.33,2,3,6,61.6,55.0,4.46,838
0.33,2,3,6,61.8,55.0,4.47,838
0.33,2,3,6,61.7,54.0,4.46,838
0.33,2,3,6,60.9,57.0,4.49,838
0.33,2,3,6,61.7,55.0,4.44,838
0.33,2,3,6,61.7,55.0,4.48,838
0.33,2,3,6,61.1,56.0,4.47,838
0.33,2,3,6,62.0,55.0,4.45,838
0.3,2,1,6,61.5,58.0,4.28,838
0.3,2,1,6,61.6,56.0,4.3,838
0.3,2,1,6,61.2,58.0,4.28,838
0.3,2,1,6,61.6,55.0,4.34,838
0.3,2,1,6,62.1,56.0,4.3,838
0.3,2,1,6,62.8,54.0,4.27,838
0.3,2,1,6,62.6,54.0,4.3,838
0.3,2,1,6,61.2,57.0,4.32,838
0.3,2,1,6,61.6,56.0,4.31,838
0.34,2,0,4,61.1,55.0,4.52,838
0.42,2,2,2,61.6,55.0,4.85,838
0.42,2,2,2,61.9,54.0,4.87,838
0.44,2,0,2,61.6,56.0,4.9,838
0.33,2,4,1,61.6,55.0,4.48,838
0.33,2,4,1,61.1,56.0,4.47,838
0.33,2,4,1,61.4,54.0,4.47,838
0.33,2,4,1,62.1,54.0,4.44,838
0.33,2,4,1,61.8,54.0,4.47,838
0.33,2,4,1,62.0,55.0,4.46,838
0.42,1,4,2,63.6,57.0,4.79,838
0.42,3,1,3,58.8,60.0,4.9,838
0.42,3,1,3,60.1,58.0,4.91,838
0.42,4,0,3,63.2,57.0,4.77,838
0.42,4,0,3,63.1,56.0,4.8,838
0.38,3,2,2,62.0,58.0,4.63,838
0.38,2,1,2,61.4,57.0,4.67,838
0.43,3,4,3,62.8,58.0,4.85,839
0.41,4,4,7,61.3,54.0,4.75,839
0.37,2,2,7,60.7,57.0,4.67,839
0.37,2,2,7,60.0,59.0,4.64,839
0.35,2,4,6,60.5,57.0,4.58,839
0.39,2,1,5,60.5,56.0,4.75,839
0.39,2,1,5,60.9,55.0,4.73,839
0.35,2,2,4,60.9,56.0,4.52,839
0.31,2,3,1,61.6,56.0,4.37,839
0.41,4,3,4,58.9,60.0,4.84,839
0.33,2,0,4,61.0,56.0,4.45,839
0.3,4,1,7,62.9,55.0,4.25,840
0.38,4,3,4,63.5,59.0,4.58,840
0.33,2,1,7,62.1,54.0,4.45,840
0.31,2,0,7,62.2,54.0,4.34,840
0.31,2,0,7,61.6,54.0,4.37,840
0.31,2,2,6,61.6,55.0,4.36,840
0.31,2,2,6,61.4,56.0,4.37,840
0.31,2,2,6,61.1,55.0,4.38,840
0.31,2,2,6,62.4,54.0,4.33,840
0.31,2,2,6,62.0,55.0,4.34,840
0.31,2,2,6,62.2,54.0,4.36,840
0.31,2,2,6,62.1,54.0,4.37,840
0.31,2,2,6,62.0,54.0,4.37,840
0.31,2,2,6,62.3,54.0,4.34,840
0.31,2,2,6,62.0,54.0,4.36,840
0.31,2,2,6,61.0,56.0,4.39,840
0.31,2,2,6,62.0,54.0,4.34,840
0.31,2,2,6,62.2,53.0,4.35,840
0.38,2,3,5,61.5,57.0,4.66,840
0.35,2,1,4,62.0,53.6,4.53,840
0.31,2,3,1,61.5,57.0,4.35,840
0.4,0,3,2,64.7,55.0,4.68,840
0.4,4,3,2,63.1,56.0,4.75,840
0.4,3,3,2,59.6,61.0,4.76,840
0.4,4,3,2,63.4,58.0,4.71,840
0.4,4,3,2,63.2,58.0,4.7,840
0.4,4,3,2,63.3,58.0,4.69,840
0.4,2,5,5,61.4,58.0,4.78,840
0.5,3,1,0,60.7,61.0,5.14,840
0.5,3,1,0,61.4,60.0,5.18,840
0.32,4,0,7,61.9,54.0,4.43,841
0.33,4,2,6,60.1,56.0,4.53,841
0.32,2,0,7,62.3,54.0,4.42,841
0.32,2,2,6,61.7,56.0,4.38,841
0.48,2,3,3,62.0,54.0,5.04,841
0.48,2,5,2,61.9,53.0,5.06,841
0.48,2,5,2,62.5,54.0,5.04,841
0.41,2,0,3,62.6,57.0,4.77,841
0.35,4,3,6,61.2,57.0,4.55,842
0.35,4,2,4,60.3,58.6,4.56,842
0.32,2,1,4,59.5,57.0,4.49,842
0.32,2,0,5,61.8,55.0,4.43,842
0.32,3,0,5,62.9,59.0,4.39,842
0.32,2,3,6,61.9,56.0,4.39,842
0.32,4,3,6,61.9,58.0,4.36,842
0.4,2,2,5,60.6,55.0,4.78,842
0.32,4,3,6,60.9,61.0,4.37,842
0.4,2,2,5,62.7,56.0,4.73,842
0.32,3,4,1,61.2,58.0,4.37,842
0.4,3,2,5,62.1,58.0,4.71,842
0.4,3,5,6,60.8,58.0,4.76,842
0.32,2,4,1,60.9,56.0,4.41,842
0.32,3,3,6,62.6,58.0,4.38,842
0.32,2,3,6,61.1,57.0,4.41,842
0.32,3,1,7,61.1,58.0,4.42,842
0.4,3,5,6,62.7,59.0,4.67,842
0.4,3,2,5,62.6,58.0,4.68,842
0.32,2,1,7,62.3,56.0,4.37,842
0.4,3,2,5,60.7,60.0,4.75,842
0.32,2,1,7,61.5,57.0,4.4,842
0.32,2,3,6,61.4,55.0,4.42,842
0.32,2,3,6,61.1,53.0,4.4,842
0.4,3,2,5,61.0,59.0,4.71,842
0.4,4,2,5,62.9,57.0,4.69,842
0.4,2,2,5,62.0,57.0,4.68,842
0.32,2,1,7,62.0,55.0,4.38,842
0.4,3,2,5,61.0,58.0,4.72,842
0.32,4,3,6,58.1,59.0,4.49,842
0.32,3,1,7,61.5,58.0,4.36,842
0.4,1,5,6,63.3,57.0,4.67,842
0.32,2,3,6,62.4,55.0,4.37,842
0.32,2,1,7,62.3,56.0,4.37,842
0.4,3,2,5,59.7,58.0,4.79,842
0.32,2,3,6,62.4,56.0,4.36,842
0.4,3,5,6,59.5,59.0,4.76,842
0.4,3,2,5,59.3,59.0,4.79,842
0.32,2,1,7,61.6,57.0,4.4,842
0.4,2,5,6,60.5,57.0,4.76,842
0.4,1,5,6,63.5,57.0,4.65,842
0.32,3,1,7,59.9,58.0,4.45,842
0.4,1,5,6,63.9,56.0,4.64,842
0.4,3,2,5,61.6,58.0,4.75,842
0.32,2,1,7,60.8,57.0,4.42,842
0.32,2,3,6,60.2,56.0,4.45,842
0.4,4,5,6,61.5,58.0,4.7,842
0.32,2,3,6,60.8,56.0,4.37,842
0.32,2,3,6,62.0,57.0,4.38,842
0.32,2,3,6,62.2,55.0,4.38,842
0.37,4,1,7,59.3,58.0,4.68,843
0.42,4,4,5,59.0,57.0,4.92,843
0.41,2,5,7,62.4,57.0,4.68,843
0.32,2,1,7,61.9,54.0,4.41,843
0.32,2,1,7,61.4,54.0,4.44,843
0.4,2,2,5,62.6,54.0,4.73,843
0.42,2,2,2,60.8,54.0,4.83,843
0.43,4,3,5,61.0,56.0,4.87,844
0.46,4,0,3,62.0,60.0,4.89,844
0.34,2,3,6,61.5,56.0,4.47,844
0.34,2,3,6,60.5,55.0,4.53,844
0.3,2,1,6,62.0,57.0,4.29,844
0.53,2,5,3,61.8,55.0,5.22,844
0.38,2,2,2,60.9,55.0,4.7,844
0.38,2,2,2,60.4,57.0,4.7,844
0.38,2,1,2,61.1,55.0,4.69,844
0.34,2,4,1,61.6,55.0,4.51,844
0.3,2,3,1,62.2,55.0,4.3,844
0.3,2,3,1,61.0,56.0,4.34,844
0.3,2,3,1,61.8,57.0,4.28,844
0.3,3,2,4,61.5,59.0,4.33,844
0.3,2,2,4,62.0,55.0,4.34,844
0.3,3,1,5,61.7,61.0,4.31,844
0.3,3,1,5,61.6,58.0,4.33,844
0.3,3,2,4,61.9,59.0,4.3,844
0.3,2,2,4,61.4,56.0,4.37,844
0.3,3,2,4,60.5,60.0,4.31,844
0.3,2,1,5,61.5,55.0,4.4,844
0.3,3,1,5,62.1,58.0,4.31,844
0.3,3,1,5,60.0,58.0,4.4,844
0.3,3,1,5,59.2,59.0,4.41,844
0.3,3,1,5,59.1,58.0,4.39,844
0.3,3,1,5,60.0,60.0,4.4,844
0.3,2,1,5,60.2,57.0,4.38,844
0.3,2,1,5,61.0,56.0,4.36,844
0.3,3,1,5,59.9,59.0,4.38,844
0.3,3,1,5,61.8,58.0,4.36,844
0.3,2,1,5,61.4,55.0,4.34,844
0.3,3,1,5,61.7,58.0,4.34,844
0.3,2,1,5,62.1,55.0,4.35,844
0.3,2,1,5,61.8,55.0,4.35,844
0.3,2,1,5,61.6,55.0,4.33,844
0.3,2,1,5,61.8,56.0,4.33,844
0.3,2,1,5,61.5,55.0,4.34,844
0.3,2,1,5,62.0,56.0,4.34,844
0.3,2,1,5,61.2,55.0,4.35,844
0.3,2,1,5,61.8,57.0,4.34,844
0.3,2,1,5,62.0,56.0,4.34,844
0.3,2,1,5,62.3,56.0,4.34,844
0.3,2,1,5,62.0,55.0,4.35,844
0.3,2,1,5,61.7,55.0,4.32,844
0.3,2,1,5,61.8,56.0,4.34,844
0.3,3,1,5,60.4,58.0,4.34,844
0.3,2,1,5,62.1,55.0,4.33,844
0.3,3,1,5,60.7,59.0,4.33,844
0.3,2,1,5,62.6,56.0,4.33,844
0.3,2,1,5,61.5,56.0,4.33,844
0.3,3,1,5,61.9,59.0,4.33,844
0.3,2,1,5,62.4,57.0,4.33,844
0.3,2,1,5,62.6,54.0,4.33,844
0.3,2,1,5,61.5,55.0,4.33,844
0.3,2,1,5,62.8,56.0,4.32,844
0.3,2,1,5,61.8,56.0,4.32,844
0.3,2,1,5,62.3,57.0,4.32,844
0.3,2,1,5,61.3,57.0,4.33,844
0.3,2,1,5,62.3,56.0,4.32,844
0.3,3,1,5,62.3,58.0,4.32,844
0.3,2,1,5,62.6,54.0,4.31,844
0.3,3,1,5,61.9,61.0,4.32,844
0.3,2,1,5,62.1,55.0,4.32,844
0.3,3,1,5,62.0,59.0,4.31,844
0.3,2,1,5,62.2,56.0,4.3,844
0.3,2,1,5,62.5,56.0,4.3,844
0.3,2,1,5,61.5,55.0,4.31,844
0.3,2,1,5,62.0,55.0,4.31,844
0.3,2,1,5,61.6,56.0,4.3,844
0.3,2,1,5,62.3,57.0,4.3,844
0.3,3,1,5,62.6,58.0,4.3,844
0.3,3,1,5,62.5,58.0,4.31,844
0.3,3,1,5,62.1,59.0,4.29,844
0.3,3,1,5,62.0,58.0,4.29,844
0.3,3,1,5,62.4,59.0,4.3,844
0.3,2,1,5,62.0,55.0,4.3,844
0.3,2,1,5,62.1,56.0,4.31,844
0.3,3,1,5,61.8,58.0,4.28,844
0.3,2,1,5,62.4,56.0,4.28,844
0.3,3,1,5,62.6,58.0,4.28,844
0.3,3,1,5,62.8,59.0,4.26,844
0.3,3,1,5,62.2,60.0,4.28,844
0.3,2,1,5,62.4,57.0,4.29,844
0.3,3,1,5,62.0,60.0,4.26,844
0.3,2,1,5,62.4,57.0,4.26,844
0.3,3,1,5,62.9,58.0,4.24,844
0.3,3,1,5,62.9,58.0,4.27,844
0.47,1,1,3,56.5,62.0,5.17,844
0.37,2,2,2,60.2,53.0,4.74,844
0.3,3,1,5,62.5,59.0,4.3,844
0.3,2,1,5,62.6,56.0,4.34,844
0.3,2,1,5,62.4,56.0,4.33,844
0.37,2,1,7,62.2,56.0,4.6,844
0.37,2,1,7,61.8,54.0,4.6,844
0.37,4,3,7,59.1,60.0,4.69,844
0.37,3,1,7,60.9,59.0,4.61,844
0.37,4,1,7,59.7,61.0,4.67,844
0.41,1,3,6,63.6,56.0,4.72,844
0.33,4,5,5,62.6,58.0,4.34,463
0.33,2,5,5,61.5,57.0,4.42,463
0.33,2,5,5,62.4,56.0,4.39,463
0.33,3,5,5,62.0,60.0,4.41,463
0.33,4,5,5,61.0,61.0,4.43,463
0.33,3,5,5,61.1,59.0,4.4,463
0.3,2,6,6,60.4,57.0,4.36,464
0.3,2,6,6,61.8,56.0,4.31,464
0.34,2,6,4,62.0,54.0,4.52,464
0.27,2,4,4,61.2,54.0,4.2,464
0.27,2,4,4,62.3,56.0,4.15,464
0.29,2,4,4,62.4,54.0,4.23,464
0.31,2,4,2,61.1,57.0,4.38,464
0.31,2,4,2,61.5,55.0,4.39,464
0.31,2,4,2,61.3,56.0,4.36,464
0.31,2,4,2,61.8,54.0,4.34,464
0.31,2,4,2,62.4,55.0,4.31,464
0.31,2,4,2,62.1,54.0,4.37,464
0.31,2,4,2,61.1,56.0,4.35,464
0.23,4,2,7,60.4,61.0,3.92,465
0.23,4,2,7,61.3,60.0,3.98,465
0.23,4,2,7,61.0,59.0,3.93,465
0.23,4,1,7,62.7,59.0,3.93,465
0.23,4,1,7,58.0,60.0,4.04,465
0.23,4,1,7,61.8,59.0,3.92,465
0.23,4,1,7,60.2,57.0,3.99,465
0.23,4,1,7,61.1,58.0,3.95,465
0.23,4,2,6,60.1,57.0,4.0,465
0.23,4,1,6,62.2,59.0,3.92,465
0.3,2,4,2,61.7,56.0,4.33,465
0.41,4,5,6,63.5,58.0,4.7,845
0.4,4,0,5,63.3,58.0,4.63,845
0.4,4,0,5,62.4,60.0,4.66,845
0.35,3,3,4,62.6,56.0,4.52,845
0.35,4,0,4,59.9,56.0,4.61,846
0.34,2,2,7,62.0,54.2,4.47,846
0.32,2,1,5,61.3,55.0,4.41,846
0.32,2,1,5,61.3,55.0,4.43,846
0.32,2,1,5,61.1,56.0,4.46,846
0.32,2,1,5,60.9,56.0,4.45,846
0.37,2,2,4,61.1,56.0,4.64,846
0.27,2,1,6,61.7,57.0,4.16,846
0.31,2,3,7,62.7,57.0,4.35,846
0.31,1,2,7,63.6,55.0,4.33,846
0.31,2,4,6,61.6,57.0,4.35,846
0.3,3,2,1,61.6,58.0,4.3,846
0.41,3,0,5,61.8,58.0,4.76,846
0.41,4,4,7,63.1,58.0,4.71,847
0.41,4,5,6,63.1,58.0,4.68,847
0.38,4,0,5,61.0,58.0,4.7,847
0.4,4,2,4,61.2,58.0,4.74,847
0.41,1,3,4,63.3,62.0,4.67,847
0.39,1,2,4,62.8,61.0,4.63,847
0.42,3,4,4,61.2,60.0,4.77,847
0.42,3,3,5,60.6,59.0,4.78,847
0.42,2,3,5,62.2,56.0,4.8,847
0.42,2,3,5,60.8,57.0,4.82,847
0.42,3,4,4,61.6,58.0,4.79,847
0.42,4,3,5,60.1,61.0,4.81,847
0.42,2,4,4,62.0,57.0,4.8,847
0.42,3,3,5,59.5,59.0,4.83,847
0.42,2,3,5,62.1,56.0,4.79,847
0.42,2,3,5,62.4,54.0,4.78,847
0.42,2,3,5,61.7,57.0,4.8,847
0.42,3,3,5,62.0,58.0,4.77,847
0.42,2,4,4,61.4,56.0,4.82,847
0.42,3,3,5,61.9,58.0,4.77,847
0.42,2,4,4,62.4,57.0,4.76,847
0.42,3,3,5,60.6,58.0,4.83,847
0.42,2,3,5,61.6,56.0,4.82,847
0.42,2,3,5,62.2,54.0,4.8,847
0.42,4,3,5,60.1,61.0,4.79,847
0.42,4,3,5,62.6,57.0,4.76,847
0.42,2,3,5,61.2,56.0,4.8,847
0.42,2,3,5,61.8,56.0,4.81,847
0.42,3,4,4,61.7,59.0,4.76,847
0.42,3,3,5,59.8,58.0,4.86,847
0.3,2,0,4,62.0,54.0,4.34,848
0.3,3,0,4,59.4,60.0,4.38,848
0.33,4,1,6,61.6,53.0,4.46,848
0.34,2,2,7,61.3,56.0,4.52,848
0.43,2,5,6,61.6,54.0,4.88,848
0.43,2,2,5,61.4,54.0,4.9,848
0.3,1,0,6,64.3,57.0,4.27,848
0.3,3,0,4,60.7,58.0,4.36,848
0.3,2,0,4,61.8,56.0,4.34,848
0.3,3,0,4,59.7,58.0,4.39,848
0.41,2,1,5,62.2,56.0,4.75,848
0.4,4,5,6,60.8,58.0,4.75,849
0.39,2,5,7,60.8,56.0,4.74,849
0.35,2,1,7,61.0,57.0,4.54,849
0.35,2,1,7,62.6,53.0,4.52,849
0.4,2,5,6,61.0,56.0,4.79,849
0.35,2,3,6,61.7,55.0,4.54,849
0.31,1,3,6,57.5,62.0,4.47,849
0.44,4,0,2,62.9,58.0,4.82,849
0.44,3,0,2,61.9,59.0,4.86,849
0.4,4,1,7,63.0,55.0,4.72,849
0.43,4,5,7,62.8,58.0,4.8,850
0.4,4,0,5,63.2,57.0,4.66,850
0.4,4,0,5,63.6,55.0,4.68,850
0.4,4,0,5,62.3,60.0,4.66,850
0.4,4,0,5,59.3,58.0,4.8,850
0.4,4,0,5,63.5,57.0,4.62,850
0.3,4,3,1,62.3,55.0,4.31,850
0.3,2,3,7,61.8,57.0,4.31,850
0.43,2,4,4,61.2,56.0,4.87,850
0.33,2,1,4,62.3,56.0,4.41,850
0.33,2,1,4,60.9,57.0,4.47,850
0.33,2,1,4,61.1,56.0,4.45,850
0.46,2,5,2,61.9,55.0,4.97,850
0.3,2,3,1,61.7,53.0,4.33,850
0.3,2,3,1,62.2,56.0,4.26,850
0.44,4,0,5,62.8,58.0,4.79,850
0.37,2,3,5,61.6,55.0,4.63,851
0.46,2,6,4,62.6,53.9,4.92,851
0.46,2,2,3,62.1,54.7,4.95,851
0.35,1,1,4,59.4,55.0,4.6,851
0.36,4,0,2,63.4,57.0,4.57,851
0.36,3,0,2,60.1,57.0,4.66,851
0.36,2,0,2,62.1,56.0,4.58,851
0.42,2,6,4,60.9,57.0,4.86,851
0.42,2,2,3,62.1,56.0,4.83,851
0.36,2,0,2,59.5,56.0,4.68,851
0.36,2,0,2,60.3,56.0,4.65,851
0.36,3,0,2,60.4,58.0,4.64,851
0.36,3,0,2,59.6,58.0,4.65,851
0.36,3,0,2,61.4,58.0,4.59,851
0.36,2,0,2,61.5,56.0,4.64,851
0.36,2,0,2,61.2,57.0,4.63,851
0.36,2,0,2,62.5,56.0,4.57,851
0.36,2,0,2,62.0,56.0,4.61,851
0.36,2,0,2,61.6,56.0,4.58,851
0.36,2,0,2,62.7,57.0,4.59,851
0.36,2,0,2,62.7,57.0,4.59,851
0.36,4,0,2,63.1,55.0,4.59,851
0.36,3,0,2,61.5,59.0,4.55,851
0.3,3,0,5,62.0,62.0,4.27,851
0.5,3,2,0,61.9,58.0,5.15,851
0.5,0,1,3,58.0,67.0,5.26,851
0.3,3,1,4,60.6,62.0,4.3,851
0.35,2,1,4,61.9,56.0,4.53,851
0.45,4,1,2,62.8,58.0,4.84,851
0.4,4,0,5,59.6,58.0,4.8,851
0.4,4,2,4,60.9,61.0,4.75,851
0.36,2,1,4,62.4,55.0,4.59,852
0.36,2,0,5,61.0,56.0,4.59,852
0.34,2,4,7,61.1,56.0,4.52,852
0.34,2,4,7,61.4,56.0,4.48,852
0.36,2,1,4,61.7,56.0,4.56,852
0.36,2,1,4,62.0,56.0,4.57,852
0.36,3,0,5,59.1,58.0,4.63,852
0.36,2,1,4,61.6,57.0,4.54,852
0.36,2,0,5,61.1,57.0,4.58,852
0.36,2,0,5,61.5,57.0,4.56,852
0.36,2,1,4,61.8,56.0,4.56,852
0.36,3,1,4,60.4,58.0,4.64,852
0.36,3,0,5,60.5,58.0,4.6,852
0.36,2,0,5,61.8,56.0,4.56,852
0.41,4,2,2,63.4,58.0,4.75,852
0.41,3,1,2,58.8,62.0,4.87,852
0.33,2,1,6,62.6,58.0,4.36,852
0.31,2,0,5,61.8,55.0,4.33,852
0.43,2,5,2,60.9,57.0,4.88,852
0.45,2,3,2,62.0,54.0,4.95,852
0.36,2,5,1,60.8,57.0,4.6,852
0.36,3,0,5,61.8,58.0,4.55,852
0.36,3,0,5,61.0,59.0,4.57,852
0.36,3,1,4,61.3,58.0,4.56,852
0.36,3,0,5,61.0,58.0,4.59,852
0.43,4,3,5,62.4,56.0,4.84,852
0.36,2,0,5,61.7,55.0,4.58,852
0.36,2,0,5,61.6,56.0,4.55,852
0.36,2,0,5,60.6,57.0,4.57,852
0.38,4,3,7,61.5,57.0,4.66,853
0.4,4,3,4,60.0,56.0,4.81,853
0.39,2,4,7,61.4,56.1,4.7,853
0.39,2,4,7,62.1,54.3,4.63,853
0.3,2,0,6,62.1,56.0,4.31,853
0.38,1,0,4,63.4,55.0,4.61,853
0.33,3,3,1,59.4,59.0,4.49,853
0.36,2,2,7,60.4,58.0,4.61,853
0.31,2,0,7,61.0,56.0,4.37,853
0.35,2,3,6,61.8,54.5,4.54,853
0.31,2,1,6,59.7,60.0,4.41,853
0.31,2,1,6,61.5,56.0,4.34,853
0.31,2,1,6,61.7,56.0,4.38,853
0.31,2,1,6,62.1,55.0,4.34,853
0.31,2,1,6,62.5,54.0,4.33,853
0.38,2,1,5,62.0,56.0,4.62,853
0.38,2,1,5,61.7,54.3,4.68,853
0.39,2,3,4,62.2,54.3,4.66,853
0.31,2,3,1,61.6,54.0,4.36,853
0.31,2,3,1,60.5,61.0,4.39,853
0.35,2,2,4,62.4,55.0,4.52,853
0.35,3,1,5,61.4,58.0,4.55,853
0.39,4,3,6,62.7,58.0,4.65,854
0.42,4,3,5,62.1,55.0,4.8,854
0.47,4,6,4,63.0,60.0,4.92,854
0.32,2,0,7,59.9,59.0,4.45,854
0.4,2,5,6,62.3,56.0,4.67,854
0.32,2,2,6,61.3,55.0,4.42,854
0.32,2,2,6,60.4,57.0,4.41,854
0.33,2,2,6,61.1,55.0,4.48,854
0.3,2,2,6,62.0,54.2,4.31,854
0.32,2,2,6,61.6,55.0,4.4,854
0.32,2,2,6,62.3,55.0,4.37,854
0.32,2,2,6,61.6,55.0,4.42,854
0.32,2,2,6,62.5,53.0,4.4,854
0.4,2,1,5,62.1,54.0,4.72,854
0.33,2,2,5,60.5,55.0,4.55,854
0.33,2,2,5,61.3,56.0,4.47,854
0.33,3,2,5,62.2,58.0,4.44,854
0.33,4,2,5,63.2,56.0,4.41,854
0.33,2,4,7,60.9,57.0,4.52,854
0.33,2,4,7,62.2,56.0,4.46,854
0.33,2,4,7,62.2,54.0,4.46,854
0.33,2,4,7,61.9,55.0,4.47,854
0.33,2,4,7,61.7,56.0,4.44,854
0.33,2,4,7,61.9,57.0,4.44,854
0.33,3,4,7,61.6,58.0,4.45,854
0.33,3,4,7,62.4,60.0,4.42,854
0.33,3,3,4,60.3,59.0,4.52,854
0.33,2,3,4,62.1,54.0,4.47,854
0.33,2,3,4,62.3,54.0,4.48,854
0.33,2,3,4,60.1,55.0,4.55,854
0.33,3,3,4,59.2,59.0,4.54,854
0.33,3,3,4,61.9,58.0,4.46,854
0.33,2,3,4,62.1,55.0,4.46,854
0.33,2,3,4,62.1,55.0,4.46,854
0.33,3,3,4,60.5,58.0,4.49,854
0.33,3,3,4,61.4,59.0,4.49,854
0.33,2,3,4,61.7,56.0,4.47,854
0.33,3,3,4,60.1,61.0,4.48,854
0.33,2,3,4,61.4,55.0,4.48,854
0.33,2,3,4,61.4,54.0,4.48,854
0.33,2,3,4,61.9,56.0,4.48,854
0.33,2,3,4,62.1,54.0,4.47,854
0.33,3,3,4,60.8,59.0,4.45,854
0.33,3,3,4,61.9,59.0,4.45,854
0.33,2,3,4,62.4,56.0,4.45,854
0.33,2,3,4,61.8,56.0,4.45,854
0.33,3,3,4,61.3,58.0,4.46,854
0.33,3,3,4,61.6,60.0,4.46,854
0.33,3,3,4,62.4,59.0,4.47,854
0.33,3,3,4,61.3,58.0,4.45,854
0.33,3,3,4,62.3,58.0,4.45,854
0.33,2,3,4,61.9,55.0,4.44,854
0.33,2,3,4,61.6,57.0,4.45,854
0.33,2,3,4,62.1,56.0,4.42,854
0.33,2,3,4,62.1,56.0,4.42,854
0.33,3,3,4,61.8,59.0,4.45,854
0.33,3,3,4,62.2,58.0,4.42,854
0.33,3,3,4,61.6,58.0,4.44,854
0.33,3,3,4,62.0,59.0,4.42,854
0.33,4,3,4,63.1,57.0,4.4,854
0.33,3,3,4,62.8,58.0,4.41,854
0.33,2,3,4,62.3,57.0,4.42,854
0.33,2,3,4,62.9,57.0,4.43,854
0.33,3,2,5,61.2,58.0,4.5,854
0.33,2,2,5,61.2,54.0,4.49,854
0.33,2,2,5,61.6,56.0,4.46,854
0.33,3,2,5,60.8,58.0,4.47,854
0.33,3,2,5,60.1,58.0,4.47,854
0.33,2,2,5,62.1,55.0,4.47,854
0.33,2,2,5,61.4,57.0,4.48,854
0.33,2,2,5,61.9,55.0,4.46,854
0.33,2,2,5,62.1,54.0,4.46,854
0.33,2,2,5,62.3,56.0,4.46,854
0.33,2,2,5,62.3,55.0,4.47,854
0.33,2,2,5,61.9,57.0,4.42,854
0.33,2,2,5,62.6,55.0,4.42,854
0.33,2,2,5,62.3,56.0,4.45,854
0.33,3,2,5,61.9,57.0,4.44,854
0.33,3,2,5,62.1,59.0,4.44,854
0.33,3,2,5,62.4,57.0,4.43,854
0.34,3,2,5,59.8,59.0,4.55,854
0.39,3,3,2,61.7,57.0,4.77,854
0.33,3,2,5,62.4,58.0,4.41,854
0.33,3,2,5,62.1,59.0,4.45,854
0.33,2,2,5,61.6,55.0,4.48,854
0.33,2,0,5,62.3,54.0,4.46,855
0.33,2,0,5,60.3,55.0,4.52,855
0.39,4,3,4,62.4,57.0,4.62,855
0.39,3,3,4,62.6,58.0,4.66,855
0.39,4,4,7,62.1,58.0,4.63,855
0.4,2,3,2,61.0,55.0,4.76,855
0.5,1,5,3,65.3,56.0,4.91,855
0.4,2,4,2,62.6,57.0,4.7,855
0.4,3,4,2,62.6,58.0,4.72,855
0.4,2,4,2,62.0,56.0,4.74,855
0.38,3,3,2,59.5,62.0,4.71,855
0.38,3,3,2,60.0,60.0,4.72,855
0.38,3,3,2,62.4,59.0,4.64,855
0.4,3,0,3,60.0,58.0,4.84,855
0.4,1,5,5,63.8,54.0,4.72,855
0.4,3,4,2,62.7,58.0,4.69,855
0.4,3,4,2,62.8,59.0,4.69,855
0.4,3,4,2,62.1,62.0,4.73,855
0.4,3,1,3,62.9,58.0,4.74,855
0.4,3,1,3,61.4,59.0,4.75,855
0.4,2,1,3,61.2,55.0,4.77,855
0.4,4,1,3,63.2,57.0,4.68,855
0.4,3,1,3,62.9,59.0,4.69,855
0.4,3,1,3,61.4,57.0,4.74,855
0.4,3,0,3,61.1,58.0,4.76,855
0.4,3,0,3,59.9,60.0,4.78,855
0.4,3,0,3,60.4,59.0,4.83,855
0.4,3,0,3,61.9,58.0,4.73,855
0.4,3,0,3,62.2,58.0,4.75,855
0.4,3,0,3,62.4,58.0,4.73,855
0.4,3,0,3,61.7,58.0,4.74,855
0.4,3,0,3,62.1,60.0,4.75,855
0.4,2,0,3,62.8,56.0,4.73,855
0.4,3,0,3,61.6,59.0,4.74,855
0.4,4,0,3,63.4,56.0,4.73,855
0.38,4,6,7,63.4,56.0,4.62,855
0.38,3,3,2,61.4,61.0,4.66,855
0.38,2,3,2,61.3,56.0,4.67,855
0.38,2,3,2,62.4,57.0,4.65,855
